"EID","EventSourcePage","label"
"2028","https://blog.xinmedia.com/exhibit","-1"
"2029","https://xinforum.xinmedia.com/alllecture.aspx","-1"
"2030","https://xinforum.xinmedia.com/collection.aspx?classid=219","-1"
"2031","https://ys.tcnr.gov.tw/activity.php?id=2","-1"
"2032","https://ys.tcnr.gov.tw/news.php?id=4","-1"
"2033","https://ys.tcnr.gov.tw/activity_all.php","-1"
"2034","https://ys.tcnr.gov.tw/news.php?id=2","-1"
"2035","https://ys.tcnr.gov.tw/activity.php?id=1","-1"
"2036","https://www.vghks.gov.tw/News.aspx?n=5C1C39706402982E&sms=C5B71E23EEC92FCF","-1"
"2037","https://youth.tycg.gov.tw/home.jsp?id=10507&parentpath=0,10415,10504","-1"
"2038","https://youth.tycg.gov.tw/home.jsp?id=10507&parentpath=0,10415,10505","-1"
"2039","https://youth.tycg.gov.tw/home.jsp?id=10428&parentpath=0,10410","-1"
"2040","https://youth.tycg.gov.tw/home.jsp?id=10426&parentpath=0,10410","-1"
"2041","https://youth.tycg.gov.tw/home.jsp?id=10426&parentpath=0,10411","-1"
"2042","https://youth.tycg.gov.tw/home.jsp?id=10429&parentpath=0,10410","-1"
"2043","https://youth.tycg.gov.tw/home.jsp?id=10410&parentpath=","-1"
"2044","https://youth.tycg.gov.tw/home.jsp?id=10410&parentpath=0","-1"
"2045","https://www.sce.pccu.edu.tw/search_list.aspx?s=2021-03-06&e=2021-04-05/","-1"
"2046","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1806","-1"
"2047","https://www.sce.pccu.edu.tw/freetalk.aspx?sitem=startTime&stype=asc","-1"
"2048","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=0200","-1"
"2049","https://www.sce.pccu.edu.tw/search_list.aspx?e=2021-03-30&s=2021-02-28","-1"
"2050","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=0702","-1"
"2051","https://www.sce.pccu.edu.tw/search_list.aspx?e=2021-04-05&s=2021-03-06/","-1"
"2052","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1806#","-1"
"2053","https://www.sce.pccu.edu.tw/search_list.aspx?key=%E6%8A%95%E8%B3%87","-1"
"2054","https://www.sce.pccu.edu.tw/search_list.aspx?key=%E8%B3%87%E8%A8%8A","-1"
"2055","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1800","-1"
"2056","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1100","-1"
"2057","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=0100","-1"
"2058","https://www.sce.pccu.edu.tw/search_list.aspx?key=%E5%85%8D%E8%B2%BB%E8%AC%9B%E5%BA%A7","-1"
"2059","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1004","-1"
"2060","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=0606","-1"
"2061","https://www.sce.pccu.edu.tw/class_list.aspx?cataid=1105","-1"
"2062","https://www.sce.pccu.edu.tw/freetalk.aspx/","-1"
"2063","https://www.gov.taipei/ActivityTheme3.aspx?n=B1167F83E1FE0CD9&sms=9D72E82EC16F3E64","-1"
"2064","https://www.gov.taipei/News_Services.aspx?n=21B398F2BE2963F6&sms=F42E65234BA456F9","-1"
"2065","https://www.gov.taipei/News.aspx?n=D0042A87C2F0270A&sms=78D644F2755ACCAA","-1"
"2066","https://www.gov.taipei/News.aspx?n=A206706C0C9100F0&sms=C309AE43AAC47EBA","-1"
"2067","http://bambooculture.com/news2015","-1"
"2068","http://kfa.kcg.gov.tw/news/film","-1"
"2069","http://kfa.kcg.gov.tw/movie/lecture","-1"
"2070","http://kfa.kcg.gov.tw/news/announcement","-1"
"2071","http://kfa.kcg.gov.tw/news/activity","-1"
"2072","http://kfa.kcg.gov.tw/news/hall","-1"
"2073","http://nfu.buyersline.com.tw/news.php","-1"
"2074","http://nfu.buyersline.com.tw/classes.php","-1"
"2075","http://ewda.tw/modules/tadnews/","-1"
"2076","http://ewda.tw/modules/tadnews/index.php?ncsn=1","-1"
"2077","http://ewda.tw/modules/tadnews/index.php?ncsn=3","-1"
"2078","http://ewda.tw/modules/ewda_action/","-1"
"2079","http://tpecitygod.org/hot-news.html","-1"
"2080","http://investmentcommunity16888.blogspot.com/search/label/%E6%8A%95%E8%B3%87%E8%AC%9B%E5%BA%A7?max-results=10","-1"
"2081","http://investmentcommunity16888.blogspot.com/search/label/%E6%9C%80%E6%96%B0%E8%AA%B2%E7%A8%8B%E8%B3%87%E8%A8%8A?max-results=10","-1"
"2082","http://techpromot.ccu.edu.tw/news/showNewsList/6","-1"
"2083","http://techpromot.ccu.edu.tw/event/showEventList/","-1"
"2084","http://techpromot.ccu.edu.tw/news/showNewsList/5","-1"
"2085","http://cpmat.org.tw/?p=6871","-1"
"2086","http://cpmat.org.tw/?cat=21","-1"
"2087","http://cpmat.org.tw/?p=5856","-1"
"2088","http://cpmat.org.tw/?cat=20","-1"
"2089","http://cpmat.org.tw/?cat=1","-1"
"2090","http://cpmat.org.tw/?p=5518","-1"
"2091","http://www.asiaartcenter.org/asia/%E5%B1%95%E8%A6%BD2020/","-1"
"2092","http://www.aheritage.tw/2363735261.html","-1"
"2093","http://www.aheritage.tw/27511214902223839015.html","-1"
"2094","http://www.comedy.com.tw/page/2/","-1"
"2095","http://www.cityyeast.com/passion3_list.php?passion3type_id2=102","-1"
"2096","http://www.cityyeast.com/passion3_list.php?passion3type_id2=34","-1"
"2097","http://www.cityyeast.com/passion3_list.php?passion3type_id2=101","-1"
"2098","http://www.cityyeast.com/passion3_list.php?passion3type_id2=104","-1"
"2099","https://www.dadun.culture.taichung.gov.tw/TCDCCFrontend/Exhibition/Active","-1"
"2100","https://www.dadun.culture.taichung.gov.tw/ConvenientService/EventRegistration/","-1"
"2101","http://www.eagletek.com.tw/news.php","-1"
"2102","http://www.eagletek.com.tw/news.php?cat=1","-1"
"2103","http://www.eagletek.com.tw/news.php?cat=2","-1"
"2104","http://www.ice.net.tw/ice_class.php#","-1"
"2105","http://www.ice.net.tw/ice_class_hot.php/","-1"
"2106","http://www.ice.net.tw/ice_class_push.php/","-1"
"2107","http://www.chi-nanchurch.tw/bulletin/board/","-1"
"2108","http://www.chi-nanchurch.tw/bulletin","-1"
"2109","http://www.chi-nanchurch.tw/bulletin/christian","-1"
"2110","http://www.gston.com.tw/product.php?main=74","-1"
"2111","http://www.gston.com.tw/product.php?main=73","-1"
"2112","http://www.gston.com.tw/news.php/","-1"
"2113","http://ice.net.tw/news.php","-1"
"2114","http://www.guandu-natureart.tw/news","-1"
"2115","http://www.psygarden.com.tw/news.php?func=class","-1"
"2116","http://www.psygarden.com.tw/news.php?func=class,Content","-1"
"2117","http://www.psy.ntu.edu.tw/index.php/activity/student-association","-1"
"2118","http://www.wfcn.org.tw/List.aspx?tid=6","-1"
"2119","http://www.wfcn.org.tw/Activity.aspx?id=113","-1"
"2120","http://www.mm007life.com/page/news/index.aspx?kind=82&root=20","-1"
"2121","http://www.mm007life.com/page/news/index.aspx?kind=20","-1"
"2122","http://www.mm007life.com/page/news/index.aspx?kind=63&root=20","-1"
"2123","http://www.mm007life.com/page/news/index.aspx?kind=84&root=20","-1"
"2124","http://www.mm007life.com/page/news/index.aspx?ROOT=20","-1"
"2125","http://www.mm007life.com/page/news/index.aspx?kind=64&root=20","-1"
"2126","http://www.mm007life.com/page/news/index.aspx?kind=62&root=20","-1"
"2127","http://www.mm007life.com/page/news/index.aspx?kind=80&root=20","-1"
"2128","http://www.mm007life.com/page/news/index.aspx?kind=81&root=20","-1"
"2129","http://www.mm007life.com/page/news/index.aspx?kind=61&root=20","-1"
"2130","https://1289084.kktix.cc/","-1"
"2131","http://www.wsa.com.tw/summary.php","-1"
"2132","http://www.wsa.com.tw/programinfo.php?pt_index=1","-1"
"2133","http://www.wsa.com.tw/programinfo.php?pt_index=4","-1"
"2134","http://www.wsa.com.tw/programinfo.php?pt_index=3","-1"
"2135","http://www.wsa.com.tw/programinfo.php?pt_index=2","-1"
"2136","http://www.wsa.com.tw/programinfo2.php?pt_index=5","-1"
"2137","https://community.decathlon.tw/en/activities?lat=23.786345&long=120.993884&distance=300&startDate=2020-11-03&page=1","-1"
"2138","https://community.decathlon.tw/activities?lat=23.786345&long=120.993884&distance=300&startDate=2020-11-30&page=1","-1"
"2139","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=10&pagesize=10","-1"
"2140","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=4&pagesize=10","-1"
"2141","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=8&pagesize=10","-1"
"2142","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=2&pagesize=10","-1"
"2143","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=9&pagesize=10","-1"
"2144","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=11&pagesize=10","-1"
"2145","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=68&pagesize=10","-1"
"2146","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=7&pagesize=10","-1"
"2147","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=1&pagesize=10","-1"
"2148","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=5&pagesize=10","-1"
"2149","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=3&pagesize=10","-1"
"2150","http://activity.tipo.gov.tw/lp.asp?BaseDSD=55&CtNode=817&CtUnit=169&mp=1&nowPage=6&pagesize=10","-1"
"2151","https://culture.skm.com.tw/home/cNews","-1"
"2152","https://cheng-sing.com/productHot","-1"
"2153","https://culture.tainan.gov.tw/error.html?aspxerrorpath=/active/index.php","-1"
"2154","https://culture.tainan.gov.tw/error.html?aspxerrorpath=/act_month/index.php","-1"
"2155","https://culture.tainan.gov.tw/error.html?aspxerrorpath=/album/index.php","-1"
"2156","https://culture.tainan.gov.tw/error.html?aspxerrorpath=/registration/index.php","-1"
"2157","https://culture.tainan.gov.tw/error.html?aspxerrorpath=/news/index.php","-1"
"2158","http://chccp.e-land.gov.tw/1107-1108/","-1"
"2159","http://chccp.e-land.gov.tw/%E6%AD%B7%E5%8F%B2%E5%9B%9E%E9%A1%A7/","-1"
"2160","http://chccp.e-land.gov.tw/category/%E6%96%B0%E8%81%9E%E8%A8%8A%E6%81%AF/","-1"
"2161","https://dac.tw/exhibitions/","-1"
"2162","https://dac.tw/%20https:/dac.tw/cmoa/vol-6/","-1"
"2163","https://dac.tw/past-event/","-1"
"2164","http://www.urcda.org.tw/study.html?getId=2","-1"
"2165","http://www.urcda.org.tw/study.html?getId=1","-1"
"2166","http://www.urcda.org.tw/study.html","-1"
"2167","http://www.urcda.org.tw/news.html","-1"
"2168","http://www.urcda.org.tw/news.html?getId=2","-1"
"2169","http://www.urcda.org.tw/news.html?getId=5","-1"
"2170","https://eball.tw/link","-1"
"2171","http://online.ktli.org.tw/history.php","-1"
"2172","http://artist.nccu.edu.tw/performances.html","-1"
"2173","http://artist.nccu.edu.tw/program.html","-1"
"2174","http://artist.nccu.edu.tw/films.html","-1"
"2175","http://artist.nccu.edu.tw/exhibitions.html","-1"
"2176","http://www.irun.com.tw/activity/activity-list.php?acttypesid=12","-1"
"2177","http://www.irun.com.tw/activity/activity-list.php?acttypesid=16","-1"
"2178","http://www.irun.com.tw/activity/activity-list.php?acttypesid=15","-1"
"2179","http://www.irun.com.tw/activity/activity-list.php?acttypesid=11","-1"
"2180","http://www.irun.com.tw/activity/activity-list.php?acttypesid=3","-1"
"2181","http://www.irun.com.tw/activity/activity-list.php?acttypesid=5","-1"
"2182","http://www.irun.com.tw/activity/activity-list.php?acttypesid=7","-1"
"2183","http://www.irun.com.tw/activity/activity-list.php?acttypesid=14","-1"
"2184","http://www.irun.com.tw/activity/activity-list.php?acttypesid=2","-1"
"2185","http://www.sinpink.com/exhibition.php?action=init","-1"
"2186","http://www.sinpink.com/lecture.php?action=init","-1"
"2187","http://www.majisquare.com/event_list.php?cid=1846","-1"
"2188","http://www.majisquare.com/event_list.php?cid=3310","-1"
"2189","http://www.majisquare.com/event_list.php?cid=1845","-1"
"2190","http://www.majisquare.com/blog_list.php","-1"
"2191","http://www.majisquare.com/event_list.php?cid=3703","-1"
"2192","http://www.majisquare.com/event_list.php?cid=1847","-1"
"2193","http://www.sundaytour.com.tw/zh-tw/player/lecture.php","-1"
"2194","https://dschool.ntu.edu.tw/news","-1"
"2195","https://dschool.ntu.edu.tw/activity","-1"
"2196","http://jam.jutfoundation.org.tw/past-activity","-1"
"2197","http://jam.jutfoundation.org.tw/online-exhibition","-1"
"2198","http://jam.jutfoundation.org.tw/news?page=7/","-1"
"2199","http://jam.jutfoundation.org.tw/news/","-1"
"2200","http://jam.jutfoundation.org.tw/news?page=1/","-1"
"2201","http://jam.jutfoundation.org.tw/news?page=2/","-1"
"2202","http://jam.jutfoundation.org.tw/news?page=4/","-1"
"2203","http://jam.jutfoundation.org.tw/news?page=5/","-1"
"2204","http://jam.jutfoundation.org.tw/news?page=6/","-1"
"2205","http://jam.jutfoundation.org.tw/news?page=3/","-1"
"2206","http://jam.jutfoundation.org.tw/past-exhibition","-1"
"2207","http://jam.jutfoundation.org.tw/coming-exhibition","-1"
"2208","http://taiwangca.org/news/list/3/","-1"
"2209","http://taiwangca.org/news/list/1/","-1"
"2210","https://skyline.tw/activity/explore","-1"
"2211","https://furkid.org/%E6%B4%BB%E5%8B%95/","-1"
"2212","https://furkid.org/news/","-1"
"2213","https://ddyp.ddm.org.tw/selfList.php?branch=14&type=news","-1"
"2214","https://ddyp.ddm.org.tw/selfList.php?branch=18&type=news","-1"
"2215","https://ddyp.ddm.org.tw/selfList.php?branch=80&type=news","-1"
"2216","https://ddyp.ddm.org.tw/selfList.php?branch=16&type=news","-1"
"2217","https://ddyp.ddm.org.tw/selfList.php?branch=17&type=news","-1"
"2218","https://ddyp.ddm.org.tw/selfList.php?branch=15&type=news","-1"
"2219","https://ddyp.ddm.org.tw/selfList.php?branch=53&type=news","-1"
"2220","https://ddyp.ddm.org.tw/selfList.php?branch=13&type=news","-1"
"2221","https://ddyp.ddm.org.tw/selfList.php?tag=8&type=report","-1"
"2222","https://ddyp.ddm.org.tw/selfList.php?tag=10&type=report","-1"
"2223","https://ddyp.ddm.org.tw/selfList.php?tag=9&type=report","-1"
"2224","https://ddyp.ddm.org.tw/selfList.php?branch=22&type=news","-1"
"2225","https://event.culture.tw/BOCH/portal/Registration/C0107MAction","-1"
"2226","https://www.boch.gov.tw/informationlist_166_786_1.html","-1"
"2227","https://www.boch.gov.tw/informationlist_166_1665_1.html","-1"
"2228","https://www.boch.gov.tw/informationlist_166.html","-1"
"2229","https://www.boch.gov.tw/informationlist_170_0_1.html","-1"
"2230","https://event.culture.tw/BOCH/portal/Registration/C0108MAction","-1"
"2231","https://event.culture.tw/BOCH/portal/Registration/C0102MAction","-1"
"2232","https://event.culture.tw/BOCH/","-1"
"2233","https://www.boch.gov.tw/informationlist_166_788_1.html","-1"
"2234","https://www.boch.gov.tw/informationlist_166_3701_1.html","-1"
"2235","https://www.coliving.taichung.gov.tw/news","-1"
"2236","https://www.coliving.taichung.gov.tw/event","-1"
"2237","https://play.kcg.gov.tw/News.aspx?n=8F9366625915CFE1&sms=1D5185A50CD8B5B6","-1"
"2238","https://play.kcg.gov.tw/News.aspx?n=144E30505F7C833C&sms=5F1A8975EFA243EF","-1"
"2239","https://play.kcg.gov.tw/News.aspx?n=471EE1C94B6758E4&sms=1E85FABFC01F83A8","-1"
"2240","https://play.kcg.gov.tw/News.aspx?n=FA49709A7E2F935D&sms=D34B3AFC4B960B4C","-1"
"2241","https://play.kcg.gov.tw/News.aspx?n=0980F66533D71B6E&sms=2A18F7116B537F8D","-1"
"2242","https://play.kcg.gov.tw/News.aspx?n=8FAF8313F64580C8&sms=BCC46C693AE6F4B0","-1"
"2243","https://play.kcg.gov.tw/News.aspx?n=B5B880573E91A797&sms=2AB46CF525213852","-1"
"2244","https://play.kcg.gov.tw/News.aspx?n=6690439183F0FF9B&sms=F888070F23102E60","-1"
"2245","https://thecubespace.com/project-list/2015/","-1"
"2246","https://thecubespace.com/project-list/2019/","-1"
"2247","https://thecubespace.com/project-list/2012/","-1"
"2248","https://thecubespace.com/project-list/2016/","-1"
"2249","https://thecubespace.com/project-list/2013/","-1"
"2250","https://thecubespace.com/project-list/2018/","-1"
"2251","https://thecubespace.com/project-list/2010/","-1"
"2252","https://thecubespace.com/project-list/2011/","-1"
"2253","https://thecubespace.com/project-list/2017/","-1"
"2254","https://thecubespace.com/project-list/2020/","-1"
"2255","https://thecubespace.com/category/%e8%ac%9b%e5%ba%a7/","-1"
"2256","https://thecubespace.com/project-list/2014/","-1"
"2257","https://thecubespace.com/","-1"
"2258","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=53","-1"
"2259","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=13","-1"
"2260","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=12","-1"
"2261","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=39","-1"
"2262","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=17","-1"
"2263","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=8","-1"
"2264","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=20","-1"
"2265","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=21","-1"
"2266","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=22","-1"
"2267","http://www.hondao.org.tw/news","-1"
"2268","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=9","-1"
"2269","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=32","-1"
"2270","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=35","-1"
"2271","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=10","-1"
"2272","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=5","-1"
"2273","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=31","-1"
"2274","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=49","-1"
"2275","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=33","-1"
"2276","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=34","-1"
"2277","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=42","-1"
"2278","http://www.hondao.org.tw/news?category=%E4%B8%80%E8%88%AC%E5%85%AC%E5%91%8A","-1"
"2279","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=19","-1"
"2280","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=45","-1"
"2281","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=30","-1"
"2282","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=23","-1"
"2283","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=1","-1"
"2284","http://www.hondao.org.tw/epaper","-1"
"2285","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=25","-1"
"2286","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=56","-1"
"2287","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=16","-1"
"2288","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=55","-1"
"2289","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=3","-1"
"2290","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=44","-1"
"2291","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=48","-1"
"2292","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=41","-1"
"2293","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=51","-1"
"2294","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=4","-1"
"2295","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=50","-1"
"2296","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=11","-1"
"2297","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=29","-1"
"2298","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=28","-1"
"2299","http://www.hondao.org.tw/news?category=%E6%B4%BB%E5%8B%95%E8%A8%8A%E6%81%AF","-1"
"2300","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=46","-1"
"2301","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=27","-1"
"2302","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=47","-1"
"2303","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=37","-1"
"2304","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=14","-1"
"2305","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=7","-1"
"2306","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=54","-1"
"2307","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=15","-1"
"2308","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=2","-1"
"2309","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=6","-1"
"2310","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=18","-1"
"2311","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=40","-1"
"2312","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=24","-1"
"2313","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=43","-1"
"2314","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=38","-1"
"2315","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=52","-1"
"2316","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=26","-1"
"2317","http://www.hondao.org.tw/article-detail/7441","-1"
"2318","http://www.hondao.org.tw/news?category=%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF&page=36","-1"
"2319","https://www.cksmh.gov.tw/","-1"
"2320","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/29","-1"
"2321","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/03","-1"
"2322","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/26","-1"
"2323","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/10","-1"
"2324","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/08","-1"
"2325","https://www.cksmh.gov.tw/informationlist_259.html","-1"
"2326","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/23","-1"
"2327","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/07","-1"
"2328","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/09","-1"
"2329","https://www.cksmh.gov.tw/activitysoonlist_348.html","-1"
"2330","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/17","-1"
"2331","https://www.cksmh.gov.tw/activitysoonlist_371.html","-1"
"2332","https://event.culture.tw/CKSMH","-1"
"2333","https://www.cksmh.gov.tw/informationlist_258.html","-1"
"2334","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/19","-1"
"2335","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/04","-1"
"2336","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/24","-1"
"2337","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/21","-1"
"2338","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/14","-1"
"2339","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/16","-1"
"2340","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/02","-1"
"2341","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/13","-1"
"2342","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/20","-1"
"2343","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/28","-1"
"2344","https://www.cksmh.gov.tw/activitysoonlist_124.html","-1"
"2345","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/12","-1"
"2346","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/18","-1"
"2347","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/11","-1"
"2348","https://www.cksmh.gov.tw/links_414.html","-1"
"2349","https://www.cksmh.gov.tw/imedialist_422_1.html","-1"
"2350","https://event.culture.tw/CKSMH/portal/Registration/C0107MAction","-1"
"2351","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/01","-1"
"2352","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/06","-1"
"2353","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/25","-1"
"2354","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/15","-1"
"2355","https://www.cksmh.gov.tw/activitysoonlist_126.html","-1"
"2356","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/22","-1"
"2357","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/30","-1"
"2358","https://www.cksmh.gov.tw/informationlist_415.html","-1"
"2359","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/05","-1"
"2360","https://www.cksmh.gov.tw/calendarlist5.html?date=2020/11/27","-1"
